Title,Named-entity,Frequency
Microsoft,2012 08,1
Microsoft,jo foley,2
Microsoft,mary jo foley,1
Microsoft,august 30 2012,1
Microsoft,november 27 2012,1
Microsoft,20121103151119,1
Microsoft,november 3 2012,1
Microsoft,november 3 2012 date october 2 2012,1
Microsoft,20121102010038,1
Microsoft,november 2 2012,1
Microsoft,28,6
Microsoft,20130331031250,1
Microsoft,august 2012,2
Microsoft,new york city police,1
Microsoft,new york city ref,1
Microsoft,40 million,2
Microsoft,article 1 1132135,1
Microsoft,november 2010,1
Microsoft,4353232,2
Microsoft,4116279,2
Microsoft,28 2013,1
Microsoft,21,5
Microsoft,20130607054123,1
Microsoft,july 19,1
Microsoft,day percentage sell year 2000 fourth quarter,1
Microsoft,32 nbsp billion,1
Microsoft,8301 10805,2
Microsoft,32 billion,3
Microsoft,friday,1
Microsoft,124,2
Microsoft,20130822073858,1
Microsoft,august 22 2013,1
Microsoft,july 2013,1
Microsoft,11,9
Microsoft,20131026191536,1
Microsoft,september 3,1
Microsoft,nokia s mobile,1
Microsoft,7 nbsp billion,1
Microsoft,4688530,2
Microsoft,4453001,2
Microsoft,20170929192139,1
Microsoft,idusbre94711q20130508 title,1
Microsoft,8 2013,1
Microsoft,april 18 2014,2
Microsoft,reuters archive url https,1
Microsoft,20140409123351,1
Microsoft,april 9 2014,2
Microsoft,2014 2020,1
Microsoft,hololens file satya,1
Microsoft,february 2014 february 4,1
Microsoft,microsoft s cloud enterprise division ref,1
Microsoft,12 month,2
Microsoft,23,5
Microsoft,20130823130816,1
Microsoft,august 23 2013 date,1
Microsoft,john w thompson,5
Microsoft,nadella,1
Microsoft,2d12054182,2
Microsoft,20140205010025,1
Microsoft,thompson second,1
Microsoft,microsoft s history ref cite news url,1
Microsoft,1st,3
Microsoft,1790874479,2
Microsoft,microsoft edwards,1
Microsoft,20180202012807,1
Microsoft,april 25 2014,1
Microsoft,2 nbsp billion,2
Microsoft,ref cite news title,1
Microsoft,april 25,1
Microsoft,2014 04,2
Microsoft,india,3
Microsoft,nokia corp microsoft corp newspaper,1
Microsoft,20160805051448,1
Microsoft,nokia corp microsoft corp archive,1
Microsoft,microsoft mobile oy ref,1
Microsoft,1980628,2
Microsoft,20161015073328,1
Microsoft,https arstechnica,2
Microsoft,2014 09,2
Microsoft,19 2014,1
Microsoft,152 date september,1
Microsoft,20140919004256,1
Microsoft,israeli,1
Microsoft,100 nbsp million,1
Microsoft,2549768,2
Microsoft,20170608231948,1
Microsoft,u s israeli,1
Microsoft,20170609043207,1
Microsoft,june 9 2017,1
Microsoft,january 21 2015,1
Microsoft,640,1
Microsoft,640 xl,1
Microsoft,4k,3
Microsoft,120hz,3
Microsoft,9030,2
Microsoft,640 640 xl,2
Microsoft,andrei,1
Microsoft,20150927230334,1
Microsoft,july 29 2015,1
Microsoft,9471,2
Microsoft,2016 date july,1
Microsoft,20160624141118,1
Microsoft,september 2016,1
Microsoft,million,1
Microsoft,7 2,1
Microsoft,8 nbsp million,1
Microsoft,2 5,1
Microsoft,microsoft ref cite press,1
Microsoft,3061917,2
Microsoft,19 percent,1
Microsoft,quarter 2015,1
Microsoft,27,1
Microsoft,20150614044340,1
Microsoft,14 2015,2
