Title,Named-entity,Frequency
Cristiano Ronaldo,october 2018,10
Cristiano Ronaldo,2 0,3
Cristiano Ronaldo,20130806132503,1
Cristiano Ronaldo,14 season,2
Cristiano Ronaldo,la d cima,2
Cristiano Ronaldo,17 nbsp million,1
Cristiano Ronaldo,76,3
Cristiano Ronaldo,manchester united,2
Cristiano Ronaldo,8817725,2
Cristiano Ronaldo,manchester united return,1
Cristiano Ronaldo,20140903110419,1
Cristiano Ronaldo,12111960,2
Cristiano Ronaldo,21 january 2016,1
Cristiano Ronaldo,20160227231349,1
Cristiano Ronaldo,bbc acronym,1
Cristiano Ronaldo,benzema cristiano,1
Cristiano Ronaldo,british broadcasting corporation,1
Cristiano Ronaldo,24 october 2015,1
Cristiano Ronaldo,20181118103246,1
Cristiano Ronaldo,northern ireland,3
Cristiano Ronaldo,258991,2
Cristiano Ronaldo,brazil,3
Cristiano Ronaldo,20141018185828,1
Cristiano Ronaldo,301228,1
Cristiano Ronaldo,20140903044453,1
Cristiano Ronaldo,20140903070737,1
Cristiano Ronaldo,2013 69,1
Cristiano Ronaldo,59,1
Cristiano Ronaldo,1388444820,2
Cristiano Ronaldo,ronaldo s goal den,1
Cristiano Ronaldo,2013 month month,1
Cristiano Ronaldo,20181116154551,1
Cristiano Ronaldo,ballon d amalgamation,1
